,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1711.3999999999999,1711.3999999999999,1710.3999999999999,1710.3999999999999,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1707.3999999999999,1706.3999999999999,1706.3999999999999,1706.3996032805326,1705.3997717038867,1705.3991586034388,1703.398856516228,1701.3990741684654,1700.398625253171,1699.3984959229329,1697.3987614392586,1696.3988380607339,1695.3982488335496,1694.3988097313154,1693.3985980338462,1691.398540719784,1690.3988102762614,1688.3995708922891,1688.3988097313154,1687.3985980338462,1685.3988211722449,1685.3985980338462,1683.3986121893472,1682.3984139903412,1680.3985904600736,1678.3989753299145,1678.3988097313154,1677.3988102762614,1675.3997795432726,1673.4008323727567,1672.400587893161,1671.4009319907886,1672.3992353314848,1673.3988102762614,1673.398579677888,1673.3986419575053,1674.3988102762614,1675.3988102762614,1673.399532576815,1673.4003028312188,1676.3988102762614,1679.3985980338462,1680.3995020924988,1682.398878282629,1683.3983221534472,1684.3984139903412,1683.3984130222495,1684.398293969781,1684.398174708076,1683.399285675678,1684.3980558658297,1684.398293969781,1684.398690717814,1683.3990476493318,1684.3980558658297,1683.3984130222495,1682.3999999999999,
,,,,,,,,,,,,,,,,,,1706.3999999999999,1706.3996032805326,1706.3997194619265,1706.3996032805326,1705.3993402840956,1704.398583572969,1702.3991583307923,1700.39839368099,1698.3985242429912,1696.3987112260947,1695.3988102762614,1694.3978704364276,1692.398615896501,1691.3988095952943,1691.3983178568933,1688.3980959234166,1687.3981751497017,1686.3984139903412,1685.3975874248704,1684.3983178568933,1682.3978144724308,1682.3983178568933,1680.3983025534856,1678.4000452302434,1677.3992067061395,1675.402095822379,1675.4008689222935,1674.4017003936135,1674.40058560345,1673.4009089523827,1673.3997668346874,1673.3996754663872,1674.3991583307923,1675.3991586034388,1675.399598751459,1676.3988095952943,1676.3994090588235,1677.398878282629,1676.3988102762614,1675.399663798384,1677.398833921577,1680.3986214367887,1683.3984959229329,1684.3988777981724,1687.3984139903412,1686.3990568025492,1687.3984139903412,1688.3981751497017,1687.3990475540415,1688.3975406120105,1687.3988097313154,1688.3981751497017,1687.3985717881023,1687.3981751497017,1687.3988097313154,1687.3984139903412,1686.3999999999999,
,,,,,,,,,,,,,,,,,,1706.3999999999999,1705.400142820768,1706.3999999999999,1705.3997194316014,1705.3991586034388,1703.398856516228,1701.3987752208545,1699.3984959229329,1696.3985987909969,1694.3986421020354,1692.3987733216775,1691.3966356510673,1690.3980178478234,1688.3985319393325,1687.3983178568933,1685.3984707216748,1683.3987800701598,1682.3996051404874,1681.3996299341693,1680.3992067061395,1678.4020291732695,1679.3988102762614,1676.4017039591126,1676.401703863672,1676.4005873295284,1675.4016883091979,1675.4009110639024,1675.4002456443725,1675.4002250543735,1675.3995633188279,1675.3994443569936,1674.4008145924372,1676.3992423267964,1677.3991586034388,1678.3986840894436,1679.3988097313154,1679.3988097313154,1679.3991586034388,1677.3998595824,1676.400787531515,1678.3996414463836,1681.3986743228372,1684.398534219485,1686.3991583307923,1688.398878282629,1688.3993252870707,1689.3989361532015,1691.3988102762614,1691.3984139903412,1691.3988102762614,1690.3988102762614,1691.3988102762614,1689.3992067061395,1690.3988102762614,1690.3988102762614,1690.3999999999999,1689.3999999999999,
,,,,,,,,,,,,,,,,,,,,1705.3999999999999,1705.399438996472,1704.3987447257205,1702.398989988761,1700.3982315111266,1698.3988847032424,1696.3984139903412,1692.399444548183,1690.3987094249271,1688.3986239448952,1685.399226027034,1685.3985611750954,1684.3988102762614,1681.400536466184,1680.4016600284242,1680.4005415009503,1679.4005456703708,1678.4016925220894,1678.401684423007,1678.4001296273973,1677.400658532057,1677.3996032805326,1676.4000556964465,1675.40174331608,1677.3992067061395,1677.3995633188279,1677.3997316246714,1678.3988097313154,1678.3988102762614,1677.398604805285,1677.3996244047703,1679.3993265531376,1681.3986003991479,1682.3988102762614,1682.3988102762614,1681.3987095508328,1679.3994182908802,1678.3997080559395,1680.3990795602556,1683.3982941086938,1686.398176329801,1688.3985411464241,1689.3991586034388,1690.3994443569936,1692.3988102762614,1691.3992907464872,1691.3999999999999,1692.3999999999999,1692.3999999999999,1692.3999999999999,1692.3999999999999,1691.3999999999999,1690.3999999999999,1692.3999999999999,,
,,,,,,,,,,,,,,,,,,,1706.3999999999999,1705.3999999999999,1704.399438996472,1703.3994388752337,1702.3991586034388,1700.3984139903412,1696.3998655820467,1695.3981337303705,1692.3982840112694,1689.398428659503,1686.3995350267724,1684.3995115369548,1682.4016391248433,1682.4008488824413,1682.399438996472,1681.4005391076912,1681.4003150157594,1681.3996742506956,1680.399887010106,1680.3997059610012,1680.3996303367962,1680.3988102762614,1679.3992627196258,1677.4000059252,1677.39958760189,1679.398878282629,1680.3988097313154,1680.398737409874,1681.3988102762614,1680.3994499980388,1679.3998716541837,1680.398607292608,1681.3989266591382,1683.398878282629,1684.399367361635,1684.3991586034388,1683.3987628146342,1681.3996494892135,1681.3984634656676,1682.399013123094,1685.3984287455605,1687.398877677239,1689.3993265531376,1691.398990048076,1693.3988102762614,1694.3988102762614,1691.4007137411124,1693.3999999999999,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1705.3999999999999,1704.3999999999999,1704.3992067061395,1702.399855599361,1701.3987788468983,1699.3986006618882,1696.3994588887651,1694.3982376010824,1691.3983049317965,1688.398361034799,1685.4005033037993,1684.400047879918,1684.3994917034101,1684.3996823351267,1684.3996742506956,1683.3994053120541,1683.3998590903109,1684.3989046475447,1683.3989273987436,1683.3989284126253,1683.3987891063355,1682.399367361635,1681.398878282629,1679.399586108691,1678.4007058632883,1681.3987689152864,1683.3988102762614,1683.398809540929,1683.3996058533457,1683.3985154185507,1682.3989086231472,1683.3985834872349,1684.3987276592911,1686.3981743238808,1687.3988102762614,1686.3994718771464,1685.398923164343,1684.3987306001825,1684.3984319845274,1685.3987811659554,1687.3984287455605,1689.399045985244,1691.3988777981724,1693.398878282629,1693.399438996472,1695.3999999999999,1694.3999999999999,1694.3999999999999,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1704.3999999999999,1704.3999999999999,1703.3992067061395,1701.3985717881023,1698.3990884166071,1696.3991041483976,1694.3980950854589,1691.3982213454585,1688.399271458599,1687.3993817704095,1686.3993847868524,1686.3996821111957,1687.398809540929,1687.3989046475447,1686.398317607245,1687.3978002403626,1687.398952298054,1687.3978457505532,1686.3990475540415,1686.398782314794,1685.3988102762614,1683.399045985244,1681.399680585345,1681.3984588499575,1683.3985972772703,1685.398878282629,1686.3988095952943,1686.3989284126253,1686.3984701401741,1686.3978222699368,1686.3985552155573,1687.3989284126253,1688.3988227594516,1689.3995764471263,1689.3988097313154,1688.3987553587422,1687.3987162487203,1686.3995071104673,1688.3988102762614,1689.3989577782836,1691.399045985244,1694.3985980338462,1695.398878282629,1695.3999999999999,1696.3999999999999,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,1704.3999999999999,1703.3992067061395,1701.3988599265433,1699.3986006618882,1696.3995157212707,1694.3993172578648,1692.3986914170812,1690.3994115994146,1689.3995906725454,1689.3982535377804,1689.3990475540415,1690.3988095952943,1690.398952298054,1690.397144748325,1690.3987362884707,1690.3990476493318,1690.3987948025108,1690.3984139903412,1689.3987714448883,1688.3985980338462,1685.3989995698478,1684.3988102762614,1683.3995444593497,1686.3985972772703,1688.3985980338462,1689.3988097313154,1689.3990475540415,1689.3984135347341,1689.3987646126627,1689.3985212859634,1690.3990475540415,1691.3986164469711,1692.398809540929,1692.3988102762614,1691.3987192440015,1690.398697588867,1690.3972745690248,1691.3985980338462,1692.398701353292,1694.3985980338462,1696.3985980338462,1696.3999999999999,1697.3999999999999,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,1704.3999999999999,1702.4000270973452,1702.3991586034388,1700.3987095508328,1698.3986006618882,1695.3994304987373,1694.3987630250142,1693.3984312976472,1692.3990475540415,1692.3982187634488,1693.3984139903412,1693.3988097313154,1693.3990476493318,1694.3969755072544,1693.3987118723992,1694.3981751497017,1693.3987899116973,1692.3997098872474,1692.3988102762614,1690.3985972772703,1688.3987222136795,1686.3994793058737,1686.3983044395823,1688.3982821268414,1691.3985980338462,1692.3988102762614,1693.3984139903412,1691.3994526050872,1692.3987496479501,1692.3984800810827,1694.3984139903412,1694.3985520415742,1695.3988095952943,1694.3996051404874,1693.3996234858566,1692.3998043901536,1692.399245165592,1693.3995615878052,1695.3986006618882,1696.398878282629,1697.3999999999999,1698.3999999999999,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,1704.3999999999999,1704.3992067061395,1703.3991586034388,1701.3991586034388,1699.3987095508328,1698.3984959229329,1697.3984959229329,1696.3983471803797,1696.3984139903412,1695.3980904395162,1695.3994163213897,1696.3988102762614,1697.3981751497017,1697.3978813895649,1697.397561530418,1697.3988102762614,1696.3987820839195,1696.3981751497017,1695.3985980338462,1693.3980921887678,1691.3979157744234,1689.398528270975,1689.3982581652867,1691.3985980338462,1692.3989890370142,1695.3984069195549,1696.3985980338462,1695.397190536672,1695.3987256968305,1695.3990476493318,1696.3984347035448,1697.398448960302,1698.3988097313154,1698.3984139903412,1697.3978466258018,1695.3989927343937,1695.398140465574,1696.3986526567764,1698.3985980338462,1698.3991586034388,1700.3999999999999,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,1705.3999999999999,1704.3999999999999,1704.3999999999999,1702.3991586034388,1701.3991583307923,1700.3991583307923,1699.3991887377263,1698.3993748161492,1698.398887926472,1698.3981890388432,1699.3984139903412,1698.399322078658,1700.3988102762614,1699.3988497532875,1699.399357948704,1699.3994933017557,1700.3984139903412,1699.3988102762614,1697.398625273817,1696.3977209336988,1693.3985913355368,1693.3984130222495,1693.3970733542903,1694.3978957503587,1696.3981343251196,1698.3983178568933,1698.3991146317592,1698.3979960604192,1698.3986837657844,1699.3981751497017,1699.3981455396843,1700.3982684966327,1701.3988102762614,1700.399367361635,1700.3985980338462,1699.397966036458,1698.3980187164823,1699.3988102762614,1699.3991586034388,1701.3999999999999,1701.3999999999999,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,1704.3999999999999,1704.3991586034388,1703.3991586034388,1702.39901033109,1702.3988102762614,1701.3984323480977,1700.3989776588041,1701.3988102762614,1701.398899503388,1701.3983426237774,1702.398878282629,1702.3976789930637,1702.3983479639826,1703.3984139903412,1702.3991586034388,1701.3984568760884,1699.399000195239,1698.3979995899592,1696.3982905585644,1697.3984139903412,1695.3993562755045,1696.3989465245907,1699.3976149241419,1700.398878282629,1699.4003167496119,1700.398874718233,1700.3997109063978,1702.3988102762614,1702.397955378594,1702.398996005246,1702.399669552987,1703.3988102762614,1702.3991586034388,1701.3986611403795,1701.398333724064,1701.3988914422546,1701.3999999999999,1702.3999999999999,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,1705.3999999999999,1704.3999999999999,1704.399438996472,1704.3992067061395,1703.399438996472,1702.3995109553794,1702.3989273509694,1703.3991586034388,1702.4000590781616,1703.3990670530636,1704.3991586034388,1703.3996957666595,1704.3992067061395,1704.399438996472,1703.399607132898,1702.398936945894,1701.3992720448596,1700.39861160526,1699.3981172866672,1699.3989186127321,1698.3981940395436,1700.3967019848537,1701.3982607929688,1702.398695056146,1703.3984139903412,1703.397652762043,1704.3984139903412,1704.398878282629,1704.3986392482961,1704.3989684497599,1704.3992067061395,1705.3991586034388,1703.3992741941115,1702.3996032805326,1702.3996032805326,1702.3996032805326,1703.3999999999999,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1705.3999999999999,1705.3999999999999,1705.3999999999999,1704.399438996472,1704.3989684497599,1704.3989684497599,1704.3993648712617,1705.3988102762614,1704.3995840339098,1705.399438996472,1705.39877787193,1705.3991376199338,1706.3991586034388,1704.3996119099756,1704.3991294623365,1704.3988102762614,1703.3982434142963,1702.3979440721528,1702.3988102762614,1701.3980372925837,1702.398878282629,1702.3993122416734,1704.3991586034388,1704.3991718145103,1705.3992067061395,1704.3995115989321,1704.4002380346135,1704.4004832074813,1705.3996032805326,1705.3992067061395,1703.4007355639644,1705.3999999999999,1704.3999999999999,1704.3999999999999,1704.3999999999999,1705.3999999999999,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1705.3999999999999,1705.3999999999999,1705.3996032805326,1705.3996032805326,1705.3996032805326,1706.399438996472,1706.3988987141543,1707.3991586034388,1706.3996032047442,1706.3994773426714,1707.3991586034388,1706.3989684497599,1706.3992067061395,1705.3994388752337,1704.3993924257845,1704.3992067061395,1703.3994917844375,1704.3988102762614,1704.3991586034388,1703.3996847682051,1704.3994910645163,1705.3996032805326,1704.4004759482048,1704.3999999999999,1705.3996032805326,1706.3992067061395,1705.3997194619265,1706.3991586034388,1704.3999999999999,1704.3999999999999,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1706.3999999999999,1706.3999999999999,1706.3999999999999,1706.3999999999999,1706.400142820768,1707.3996032805326,1707.3997194619265,1707.3996032198954,1707.3996032198954,1707.3995510779957,1707.3996032805326,1707.399438996472,1706.3992530997593,1706.3992067061395,1705.399543359745,1705.3989684497599,1705.3993402840956,1705.3990528221657,1705.398563468501,1706.3991586034388,1707.3991586034388,1706.3992067061395,1705.3999999999999,1705.3999999999999,1705.3999999999999,1705.3999999999999,1707.3999999999999,1705.3999999999999,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1708.3999999999999,1707.3999999999999,1707.3999999999999,1708.3996032805326,1708.3996032805326,1707.3999999999999,1707.3999999999999,1707.3995510779957,1708.3992067061395,1707.399438996472,1707.3992067061395,1706.3996032805326,1706.3996032805326,1705.4002380346135,1705.4003569611536,1707.3992067061395,1706.3996032805326,1705.400142820768,1706.3999999999999,,1706.3999999999999,1706.3999999999999,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1708.3999999999999,1708.3999999999999,1709.3999999999999,1708.3999999999999,1708.3999999999999,1708.3996032805326,1707.400142820768,1708.3999999999999,1708.3999999999999,1707.3999999999999,1707.3999999999999,1707.3999999999999,1706.3996032805326,1705.3999999999999,1706.3999999999999,1706.3999999999999,1706.3999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1708.3999999999999,1708.3999999999999,1708.3999999999999,,1707.3999999999999,1708.3999999999999,,1708.3999999999999,1706.3999999999999,1706.3999999999999,1706.3999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
